,latitude,longitude,year,period,taxon,doy,state,all_species_dist,interval,inat,springtemp.x,springtemp.y,springsd2,springsd1,1,2,3,4,5,6,slope1,slope2
7543,41.2556512,-73.4348438,1856,past,cornus_florida,126,foliage,39287,2,0,9.301071167,12.18687089,8.077231424,9.516851408,-3.473812103,-2.242129445,1.588540554,11.52985454,14.68186873,20.94721973,5.223384791,6.122805172
7544,45.121587,-72.915659,1858,past,cornus_florida,126,foliage,230535,2,0,3.681789875,7.340496801,9.922798619,11.86495388,-8.616289198,-10.95303774,-4.083849669,3.010261536,11.89997628,18.53559905,6.040359844,7.674806091
7545,42.9047884,-76.8627367,1852,past,cornus_florida,127,foliage,342635,2,0,6.757967949,9.068814769,8.267828337,8.829938215,-5.973091125,-2.485420346,0.081256866,4.492549896,13.46704048,18.23441184,4.951605437,6.343395549
7546,42.2142,-83.196088,1858,past,cornus_florida,128,foliage,667645,2,0,6.78893137,9.5704224,6.935317168,8.646238073,0.393663406,-4.337033272,2.129289627,6.622805178,11.14030397,18.38929082,4.025818982,5.329750238
7547,41.3914827,-73.9559721,1853,past,cornus_florida,129,foliage,58952,2,0,8.933222771,11.89222127,7.242571693,8.335895175,-2.502661586,-0.384996414,3.954796076,8.323022366,14.86871541,20.42235124,4.707269311,5.594835854
7548,41.3350356,-73.5719051,1855,past,cornus_florida,130,flowering,57127,2,0,8.270163536,11.17678693,6.372678404,8.52646224,0.00756073,-3.356327981,3.415557027,8.929899871,14.38269407,17.97899675,4.24538826,4.914311337
7549,42.66675,-73.0112117,1857,past,cornus_florida,130,foliage,173262,2,0,4.771071911,6.599622548,8.224969534,8.213134604,-13.49472857,-2.543130636,-2.893785477,2.801846027,11.00081336,15.48961627,5.464262506,6.334917259
7550,42.66675,-73.0112117,1858,past,cornus_florida,130,foliage,173262,2,0,4.58344698,8.037751719,8.825196272,10.86619407,-3.664195538,-9.233772039,-2.590964317,5.546801031,10.82830131,18.36686885,5.099408782,6.815499979
7551,41.8650534,-80.7898089,1854,past,cornus_florida,131,foliage,482886,2,0,6.91841507,9.176134422,6.541907882,7.588405683,-2.417365074,-2.112461984,1.969566405,5.985442936,11.90261543,16.84691292,4.068071393,5.054921204
7552,43.2362846,-73.2426251,1856,past,cornus_florida,131,foliage,200123,2,0,3.656435013,7.051498387,9.973394411,11.49929234,-11.80034471,-9.923818588,-6.182204962,5.954727188,11.10299784,17.33047348,6.310613496,7.568630598
7553,41.4245,-91.0432,1855,past,cornus_florida,132,foliage,1245631,2,0,8.610126495,12.55127664,8.934520586,11.72742831,-5.835193932,-7.154475212,-0.132635117,13.12212276,17.04155403,20.17406487,6.168261133,6.483953124
7554,41.9903519,-70.9750541,1857,past,cornus_florida,132,foliage,42963,2,0,11.72382259,12.5328363,4.085168374,3.973532765,2.327797174,8.487770081,7.968404591,10.53424704,14.45405567,17.17463791,2.70568294,3.153850859
7555,42.1057,-71.5523,1854,past,cornus_florida,132,foliage,56867,2,0,7.544707775,10.41002524,8.113028034,9.508739801,-4.719041705,-3.916561007,0.865009248,6.774425507,15.2291131,18.7715531,5.165697503,6.217431915
7556,43.15658,-77.6088,1853,past,cornus_florida,132,foliage,412353,2,0,10.21603012,11.95090779,5.9876573,6.684987536,1.808638625,2.516919136,5.320530996,9.370404184,13.86236715,19.25032884,3.579847666,4.62813565
7557,44.6544572,-71.5580393,1856,past,cornus_florida,132,foliage,157413,2,0,1.636128426,4.906485431,11.20948251,12.15382862,-13.11882615,-11.44529986,-9.497951984,3.346021861,8.439464092,17.33840775,6.422412435,8.560252145
7558,41.3914827,-73.9559721,1852,past,cornus_florida,133,foliage,58952,2,0,7.905727863,10.40444945,8.040705261,8.927920043,-4.953155518,-2.089159012,1.45362401,6.303153276,14.49720204,19.36381847,5.034099495,6.192463213
7559,41.6414438,-80.1514484,1852,past,cornus_florida,133,foliage,424207,2,0,6.996803284,9.067163266,7.18668406,7.756821031,-6.298835754,-1.284636497,1.673974186,4.484185219,13.10998833,17.00050533,4.642594027,5.460539654
7560,41.8650534,-80.7898089,1854,past,cornus_florida,133,flowering,482886,2,0,6.91841507,9.176134422,6.541907882,7.588405683,-2.417365074,-2.112461984,1.969566405,5.985442936,11.90261543,16.84691292,4.068071393,5.054921204
7561,41.9903519,-70.9750541,1857,past,cornus_florida,135,flowering,42963,2,0,11.72382259,12.5328363,4.085168374,3.973532765,2.327797174,8.487770081,7.968404591,10.53424704,14.45405567,17.17463791,2.70568294,3.153850859
7562,43.15658,-77.6088,1858,past,cornus_florida,135,foliage,412353,2,0,9.498711586,11.83431181,5.996112042,7.364791324,4.979228139,0.156312943,4.845020413,9.91008085,13.49985647,19.08228952,3.303171369,4.630158293
7563,41.0242258,-80.6147954,1855,past,cornus_florida,136,flowering,413338,2,0,7.521999359,11.11497933,7.318304356,10.23306914,-2.627093375,-6.849919796,1.1257658,10.28164315,15.62345052,17.42905784,5.053049839,5.425168347
7564,41.3914827,-73.9559721,1853,past,cornus_florida,136,flowering,58952,2,0,8.933222771,11.89222127,7.242571693,8.335895175,-2.502661586,-0.384996414,3.954796076,8.323022366,14.86871541,20.42235124,4.707269311,5.594835854
7565,41.5003799,-73.979569,1858,past,cornus_florida,136,foliage,58952,2,0,7.507567406,10.75672112,8.235255248,10.18084351,0.172826767,-5.489048004,0.960264206,8.562682092,12.82845569,20.67548251,4.716234505,6.341142851
7566,42.6609026,-77.0538577,1857,past,cornus_florida,136,flowering,323429,2,0,5.89388895,7.362914255,8.213173977,7.834688648,-11.64095402,0.017787933,-1.588674583,2.974177837,11.38783669,16.67831707,5.150552975,6.321463381
7567,41.7020432,-72.3011917,1858,past,cornus_florida,137,foliage,44172,2,0,8.481805801,11.21382621,7.085678996,8.658799955,2.483511925,-2.44627656,2.88969326,9.249898791,12.85426915,19.86144364,3.975757178,5.451962149
7568,42.1057,-71.5523,1854,past,cornus_florida,137,flowering,56867,2,0,7.544707775,10.41002524,8.113028034,9.508739801,-4.719041705,-3.916561007,0.865009248,6.774425507,15.2291131,18.7715531,5.165697503,6.217431915
7569,42.6764593,-76.8230111,1856,past,cornus_florida,137,flowering,325372,2,0,6.284538269,9.640830319,10.55698191,11.82839279,-8.718034744,-7.140629053,-4.237516046,8.513486862,13.40972047,20.87763,6.353725005,8.024167173
7570,41.7020432,-72.3011917,1857,past,cornus_florida,138,foliage,44172,2,0,8.329983711,9.827577651,6.603840618,6.627364821,-6.093676329,2.339610204,2.492419243,6.561824799,12.87273037,17.38333619,4.372966533,5.098365641
7571,42.0772429,-71.6302532,1854,past,cornus_florida,138,flowering,73804,2,0,7.544707775,10.41002524,8.113028034,9.508739801,-4.719041705,-3.916561007,0.865009248,6.774425507,15.2291131,18.7715531,5.165697503,6.217431915
7572,42.2808,-83.743,1853,past,cornus_florida,138,foliage,711572,2,0,8.657132149,10.90397599,8.537491881,9.635050935,-3.882778645,-2.910442352,1.111065835,8.008968771,13.13135093,21.3645184,5.178850515,6.588273987
7573,41.49932,-81.6943605,1855,past,cornus_florida,139,flowering,518768,2,0,9.946722031,12.68863596,5.832388269,7.943740712,2.431501389,-1.020932198,4.655934691,12.24040526,16.10388839,17.7543155,3.873514368,4.315862554
7574,41.5623209,-72.6506488,1853,past,cornus_florida,139,flowering,49140,2,0,9.112081528,12.12285424,6.594908991,7.663590654,-1.121778473,0.696786836,4.995758891,8.758800507,14.78637305,19.95048451,4.325517577,5.089174941
7575,42.3764852,-71.2356113,1854,past,cornus_florida,139,foliage,32737,2,0,7.557184219,10.28723888,7.741134505,9.066965869,-3.836525083,-3.363035381,1.310530663,6.659449339,14.77335715,18.40561838,4.884823246,5.939917097
7576,43.1565779,-77.6088465,1856,past,cornus_florida,139,flowering,412353,2,0,9.048033714,11.48547225,7.236451032,8.305431667,-1.129052043,-0.701719284,2.079977036,10.46176142,14.13071963,19.26943094,4.424900458,5.523731992
7577,44.6544572,-71.5580393,1856,past,cornus_florida,139,flowering,157413,2,0,1.636128426,4.906485431,11.20948251,12.15382862,-13.11882615,-11.44529986,-9.497951984,3.346021861,8.439464092,17.33840775,6.422412435,8.560252145
7578,42.6764593,-76.8230111,1854,past,cornus_florida,140,flowering,325372,2,0,7.164103985,10.05419797,8.565526464,9.838160066,-4.168240547,-4.39627102,0.36667919,5.931324005,14.3235693,19.59521937,5.158327582,6.607786584
7579,43.2362846,-73.2426251,1857,past,cornus_florida,140,foliage,200123,2,0,4.461707592,6.404909506,8.151668502,8.289598464,-14.00299263,-3.311100006,-3.251409531,2.888875961,11.1220389,14.86013269,5.535866538,6.256778961
7580,43.64063,-72.14398,1857,past,cornus_florida,140,foliage,134938,2,0,4.022825718,6.15918608,8.301991654,8.632060923,-13.50673103,-4.522615433,-3.731419563,2.532519579,11.4288488,14.4067955,5.533884701,6.331097442
7581,41.49932,-81.6943605,1854,past,cornus_florida,141,flowering,518768,2,0,11.30441952,13.31926477,5.600217732,6.619655672,1.445218086,3.245037198,7.113313079,10.49131411,15.99631393,19.67611796,3.793895159,4.319341445
7582,41.6414438,-80.1514484,1852,past,cornus_florida,141,flowering,424207,2,0,6.996803284,9.067163266,7.18668406,7.756821031,-6.298835754,-1.284636497,1.673974186,4.484185219,13.10998833,17.00050533,4.642594027,5.460539654
7583,43.8047977,-70.8011731,1856,past,cornus_florida,141,foliage,57915,2,0,3.948585272,7.071901172,9.860348674,11.03156226,-10.32987428,-8.544677973,-5.213179469,5.299770355,9.69521594,18.50579786,5.983171208,7.555237758
7584,41.9695516,-71.3565439,1854,past,cornus_florida,142,flowering,51450,2,0,9.081144333,11.50091216,6.770955115,7.978768842,-0.806156173,-0.59792608,3.559252679,8.479214072,15.3640607,18.60112119,4.281208815,5.201045215
7585,42.652282,-78.8969785,1857,past,cornus_florida,142,flowering,439213,2,0,4.920450211,6.17943114,7.89963763,7.39786247,-8.92275548,-0.115472794,-2.165963173,1.696613312,9.837630033,15.34944439,4.430939552,6.068723941
7586,43.1565779,-77.6088465,1854,past,cornus_florida,142,flowering,412353,2,0,10.21603012,12.29881034,5.924793423,6.92944764,1.997471862,1.884910554,5.657465085,9.301251411,15.42084265,18.81568223,3.666932413,4.559424268
7587,41.5623209,-72.6506488,1854,past,cornus_florida,144,flowering,49140,2,0,9.112081528,11.67698216,7.16041028,8.446726467,-1.702055931,-1.147522017,3.26623708,8.496265411,15.77332485,19.1721013,4.581810145,5.499465209
7588,44.2876255,-88.3970689,1856,past,cornus_florida,144,foliage,989984,2,0,5.991393089,9.842592254,10.44813035,12.49124705,-11.36464262,-9.413404465,-3.679208636,8.256315827,13.65444499,21.13881683,6.961610574,7.985220557
7589,42.2808,-83.743,1853,past,cornus_florida,145,flowering,711572,2,0,8.657132149,10.90397599,8.537491881,9.635050935,-3.882778645,-2.910442352,1.111065835,8.008968771,13.13135093,21.3645184,5.178850515,6.588273987
7590,42.4643,-73.3968,1853,past,cornus_florida,145,flowering,155589,2,0,6.409485817,9.696322329,7.980663114,9.187642488,-6.252372861,-3.839655042,1.10380654,5.529151201,13.03712784,19.11520374,5.196959323,6.154216823
7591,42.6764593,-76.8230111,1854,past,cornus_florida,145,foliage,325372,2,0,7.164103985,10.05419797,8.565526464,9.838160066,-4.168240547,-4.39627102,0.36667919,5.931324005,14.3235693,19.59521937,5.158327582,6.607786584
7592,43.1565779,-77.6088465,1858,past,cornus_florida,145,flowering,412353,2,0,9.498711586,11.83431181,5.996112042,7.364791324,4.979228139,0.156312943,4.845020413,9.91008085,13.49985647,19.08228952,3.303171369,4.630158293
7593,41.7020432,-72.3011917,1857,past,cornus_florida,146,flowering,44172,2,0,8.329983711,9.827577651,6.603840618,6.627364821,-6.093676329,2.339610204,2.492419243,6.561824799,12.87273037,17.38333619,4.372966533,5.098365641
7594,41.7020432,-72.3011917,1858,past,cornus_florida,146,flowering,44172,2,0,8.481805801,11.21382621,7.085678996,8.658799955,2.483511925,-2.44627656,2.88969326,9.249898791,12.85426915,19.86144364,3.975757178,5.451962149
7595,41.2556512,-73.4348438,1856,past,cornus_florida,147,flowering,39287,2,0,9.301071167,12.18687089,8.077231424,9.516851408,-3.473812103,-2.242129445,1.588540554,11.52985454,14.68186873,20.94721973,5.223384791,6.122805172
7596,41.4245,-91.0432,1853,past,cornus_florida,147,flowering,1245631,2,0,10.49634933,12.07950682,8.464063391,10.92701252,-4.644409537,-6.040830612,1.860406846,9.854420662,14.55251932,22.05068046,5.80712896,6.52689195
7597,41.0998,-81.1459,1857,past,cornus_florida,150,flowering,463516,2,0,7.097453594,8.177415818,7.88984653,7.246989026,-11.47997403,2.777605057,0.331372261,3.133144855,11.73606467,17.50908148,4.989212258,6.013604748
7598,43.1565779,-77.6088465,1853,past,cornus_florida,150,flowering,412353,2,0,10.21603012,11.95090779,5.9876573,6.684987536,1.808638625,2.516919136,5.320530996,9.370404184,13.86236715,19.25032884,3.579847666,4.62813565
7599,41.9695516,-71.3565439,1852,past,cornus_florida,151,flowering,51450,2,0,8.58199501,10.71123911,6.699846086,7.505621844,-2.525827304,0.0650177,2.949041367,7.832451344,13.85120517,18.21225858,4.283782908,5.180840546
7600,41.7711633,-81.049819,1857,past,cornus_florida,152,flowering,483505,2,0,4.990230083,6.120815158,7.149306857,6.687716846,-4.056795359,0.467888832,-0.97032249,1.823741913,8.673024654,14.95681655,3.499358041,5.463069987
7601,42.323384,-73.5464194,1855,past,cornus_florida,152,flowering,132304,2,0,6.428496838,9.806183429,7.821779526,10.14539324,-3.454792261,-7.082248688,0.28401953,6.950292468,13.98214538,18.00827634,5.06213709,6.020462335
7602,43.1565779,-77.6088465,1855,past,cornus_florida,152,flowering,412353,2,0,8.954462051,11.43725259,5.48691525,7.307593459,2.858208716,-0.976699829,4.42133534,9.918502748,14.61629628,16.79287601,3.484271205,4.181241553
7603,41.3914827,-73.9559721,1852,past,cornus_florida,153,flowering,58952,2,0,7.905727863,10.40444945,8.040705261,8.927920043,-4.953155518,-2.089159012,1.45362401,6.303153276,14.49720204,19.36381847,5.034099495,6.192463213
7604,40.9979,-72.2926,1852,past,cornus_florida,155,flowering,15362,2,0,5.989150524,6.774374254,4.499913988,4.274318886,3.965052724,2.848254979,2.405383945,4.439675599,7.505239844,12.74719763,1.711884879,3.40910053
7605,42.2142,-83.1499,1858,past,cornus_florida,155,flowering,667645,2,0,6.78893137,9.5704224,6.935317168,8.646238073,0.393663406,-4.337033272,2.129289627,6.622805178,11.14030397,18.38929082,4.025818982,5.329750238
7606,41.1472398,-91.8590602,1856,past,cornus_florida,157,flowering,1234455,2,0,8.384799957,12.75881994,11.33180601,13.85523801,-12.32088947,-9.111279488,-2.680372477,13.08055544,16.2871294,24.34796739,7.865726825,8.429159355
7607,45.121587,-72.915659,1858,past,cornus_florida,161,flowering,230535,2,0,3.681789875,7.340496801,9.922798619,11.86495388,-8.616289198,-10.95303774,-4.083849669,3.010261536,11.89997628,18.53559905,6.040359844,7.674806091
7608,43.2362846,-73.2426251,1856,past,cornus_florida,165,flowering,200123,2,0,3.656435013,7.051498387,9.973394411,11.49929234,-11.80034471,-9.923818588,-6.182204962,5.954727188,11.10299784,17.33047348,6.310613496,7.568630598
7609,43.2362846,-73.2426251,1857,past,cornus_florida,165,flowering,200123,2,0,4.461707592,6.404909506,8.151668502,8.289598464,-14.00299263,-3.311100006,-3.251409531,2.888875961,11.1220389,14.86013269,5.535866538,6.256778961
7610,42.323384,-73.5464194,1856,past,cornus_florida,167,flowering,132304,2,0,6.956330299,10.39601915,10.08997527,11.64100509,-9.174200058,-6.802425385,-3.038905621,9.503787756,14.28119665,20.83799779,6.452987107,7.640811914
7611,43.8047977,-70.8011731,1856,past,cornus_florida,167,flowering,57915,2,0,3.948585272,7.071901172,9.860348674,11.03156226,-10.32987428,-8.544677973,-5.213179469,5.299770355,9.69521594,18.50579786,5.983171208,7.555237758
7612,44.7019193,-71.9227434,1856,past,cornus_florida,169,flowering,186618,2,0,1.635787129,4.957119316,11.18109035,12.20323005,-13.09864831,-11.64954162,-9.43721199,3.371415257,8.607877374,17.28639662,6.443031682,8.540728796
7613,43.6406,-72.144,1857,past,cornus_florida,171,flowering,134938,2,0,4.022825718,6.15918608,8.301991654,8.632060923,-13.50673103,-4.522615433,-3.731419563,2.532519579,11.4288488,14.4067955,5.533884701,6.331097442
7614,42.66675,-73.0112117,1857,past,cornus_florida,176,flowering,173262,2,0,4.771071911,6.599622548,8.224969534,8.213134604,-13.49472857,-2.543130636,-2.893785477,2.801846027,11.00081336,15.48961627,5.464262506,6.334917259
7615,42.66675,-73.0112117,1858,past,cornus_florida,201,flowering,173262,2,0,4.58344698,8.037751719,8.825196272,10.86619407,-3.664195538,-9.233772039,-2.590964317,5.546801031,10.82830131,18.36686885,5.099408782,6.815499979
7616,42.2486,-88.6084,1857,past,fraxinus_americana,105,foliage,1082202,2,0,5.235068798,7.255209595,9.197997704,9.157358308,-14.76456118,-2.845493317,-2.228648067,1.775798321,11.42834949,18.04533863,6.025013539,7.047451127
7617,41.8500284,-88.3125738,1858,past,fraxinus_americana,108,foliage,1048063,2,0,7.370545387,11.3271836,7.538688169,10.99539887,0.447275162,-8.456007719,3.20198822,8.247133255,12.91662931,20.94298363,4.90404567,5.789248228
7618,43.0125,-83.6875,1855,past,fraxinus_americana,110,flowering,748483,2,0,5.993933678,9.970125131,8.094472819,11.32214002,-3.862268448,-9.910831451,-0.901900202,8.658725023,14.96119308,17.16248262,5.408584405,6.049561653
7619,41.1472398,-91.8590602,1854,past,fraxinus_americana,115,foliage,1234455,2,0,10.86005211,13.7853772,7.584515302,9.26991287,-9.113413811,-0.841247559,3.956154823,12.48601592,16.86471651,21.83462153,6.182512286,5.801410071
7620,41.7020432,-72.3011917,1858,past,fraxinus_americana,121,flowering,44172,2,0,8.481805801,11.21382621,7.085678996,8.658799955,2.483511925,-2.44627656,2.88969326,9.249898791,12.85426915,19.86144364,3.975757178,5.451962149
7621,41.49932,-81.6943605,1855,past,fraxinus_americana,122,foliage,518768,2,0,9.946722031,12.68863596,5.832388269,7.943740712,2.431501389,-1.020932198,4.655934691,12.24040526,16.10388839,17.7543155,3.873514368,4.315862554
7622,41.4245,-91.0432,1855,past,fraxinus_americana,127,foliage,1245631,2,0,8.610126495,12.55127664,8.934520586,11.72742831,-5.835193932,-7.154475212,-0.132635117,13.12212276,17.04155403,20.17406487,6.168261133,6.483953124
7623,41.3125552,-81.1437098,1858,past,fraxinus_americana,130,foliage,474368,2,0,8.470664978,11.42551133,7.317148751,9.154839157,3.187319875,-3.348719716,2.977698326,8.901481509,13.54282331,20.28004217,4.058914965,5.654837334
7624,41.4245,-91.0432,1854,past,fraxinus_americana,130,foliage,1245631,2,0,10.49634933,13.39644163,7.595060571,9.236687312,-9.468641758,-1.104021072,3.552172661,12.07820976,16.51733068,21.43805341,6.169244805,5.809676316
7625,41.5003799,-73.979569,1857,past,fraxinus_americana,130,foliage,58952,2,0,7.166655064,9.137826324,7.763188588,8.039148414,-9.211473465,-0.71803093,0.279730797,5.583743095,12.82669139,17.86114001,5.180035618,5.998717594
7626,41.5003799,-73.979569,1858,past,fraxinus_americana,130,foliage,58952,2,0,7.507567406,10.75672112,8.235255248,10.18084351,0.172826767,-5.489048004,0.960264206,8.562682092,12.82845569,20.67548251,4.716234505,6.341142851
7627,41.9695516,-71.3565439,1855,past,fraxinus_americana,130,foliage,51450,2,0,8.447349548,11.14800477,6.122482372,8.036248871,1.214725479,-2.355273187,3.826621026,8.881543577,13.97323737,17.91061711,3.929140354,4.734368205
7628,42.2142,-83.196088,1858,past,fraxinus_americana,131,foliage,667645,2,0,6.78893137,9.5704224,6.935317168,8.646238073,0.393663406,-4.337033272,2.129289627,6.622805178,11.14030397,18.38929082,4.025818982,5.329750238
7629,41.7020432,-72.3011917,1857,past,fraxinus_americana,132,flowering,44172,2,0,8.329983711,9.827577651,6.603840618,6.627364821,-6.093676329,2.339610204,2.492419243,6.561824799,12.87273037,17.38333619,4.372966533,5.098365641
7630,41.8650534,-80.7898089,1854,past,fraxinus_americana,132,foliage,482886,2,0,6.91841507,9.176134422,6.541907882,7.588405683,-2.417365074,-2.112461984,1.969566405,5.985442936,11.90261543,16.84691292,4.068071393,5.054921204
7631,42.323384,-73.5464194,1855,past,fraxinus_americana,132,flowering,132304,2,0,6.428496838,9.806183429,7.821779526,10.14539324,-3.454792261,-7.082248688,0.28401953,6.950292468,13.98214538,18.00827634,5.06213709,6.020462335
7632,41.0242258,-80.6147954,1855,past,fraxinus_americana,134,foliage,413338,2,0,7.521999359,11.11497933,7.318304356,10.23306914,-2.627093375,-6.849919796,1.1257658,10.28164315,15.62345052,17.42905784,5.053049839,5.425168347
7633,41.9695516,-71.3565439,1854,past,fraxinus_americana,135,foliage,51450,2,0,9.081144333,11.50091216,6.770955115,7.978768842,-0.806156173,-0.59792608,3.559252679,8.479214072,15.3640607,18.60112119,4.281208815,5.201045215
7634,42.9956397,-71.4547891,1854,past,fraxinus_americana,135,foliage,53526,2,0,7.589823246,10.58533084,8.113962746,9.707864205,-4.960165024,-4.39220798,0.827919006,7.1963377,15.67481637,18.6422503,5.273759096,6.192147255
7635,42.0772429,-71.6302532,1854,past,fraxinus_americana,136,foliage,73804,2,0,7.544707775,10.41002524,8.113028034,9.508739801,-4.719041705,-3.916561007,0.865009248,6.774425507,15.2291131,18.7715531,5.165697503,6.217431915
7636,42.1057,-71.5523,1854,past,fraxinus_americana,139,foliage,56867,2,0,7.544707775,10.41002524,8.113028034,9.508739801,-4.719041705,-3.916561007,0.865009248,6.774425507,15.2291131,18.7715531,5.165697503,6.217431915
7637,42.66675,-73.0112117,1858,past,fraxinus_americana,140,foliage,173262,2,0,4.58344698,8.037751719,8.825196272,10.86619407,-3.664195538,-9.233772039,-2.590964317,5.546801031,10.82830131,18.36686885,5.099408782,6.815499979
7638,42.67646,-76.823,1854,past,fraxinus_americana,140,foliage,325372,2,0,7.164103985,10.05419797,8.565526464,9.838160066,-4.168240547,-4.39627102,0.36667919,5.931324005,14.3235693,19.59521937,5.158327582,6.607786584
7639,41.1408363,-73.2612615,1858,past,fraxinus_americana,141,foliage,28998,2,0,7.985463619,10.81138746,7.521804096,9.075372437,0.897927165,-3.318232536,1.915992856,8.709382921,12.72436893,19.89580512,4.28315955,5.79544228
7640,43.986313,-70.6180214,1857,past,fraxinus_americana,143,foliage,42058,2,0,5.837168694,7.98361145,7.353092824,7.974149629,-9.649162292,-2.748602152,-0.766534686,4.909558177,12.12325305,15.66816926,5.053666178,5.651780671
7641,42.323384,-73.5464194,1855,past,fraxinus_americana,144,foliage,132304,2,0,6.428496838,9.806183429,7.821779526,10.14539324,-3.454792261,-7.082248688,0.28401953,6.950292468,13.98214538,18.00827634,5.06213709,6.020462335
7642,43.986313,-70.6180214,1857,past,fraxinus_americana,144,flowering,42058,2,0,5.837168694,7.98361145,7.353092824,7.974149629,-9.649162292,-2.748602152,-0.766534686,4.909558177,12.12325305,15.66816926,5.053666178,5.651780671
7643,42.0772429,-71.6302532,1854,past,fraxinus_americana,145,flowering,73804,2,0,7.544707775,10.41002524,8.113028034,9.508739801,-4.719041705,-3.916561007,0.865009248,6.774425507,15.2291131,18.7715531,5.165697503,6.217431915
7644,42.66675,-73.0112117,1857,past,fraxinus_americana,145,foliage,173262,2,0,4.771071911,6.599622548,8.224969534,8.213134604,-13.49472857,-2.543130636,-2.893785477,2.801846027,11.00081336,15.48961627,5.464262506,6.334917259
7645,45.121587,-72.915659,1858,past,fraxinus_americana,145,foliage,230535,2,0,3.681789875,7.340496801,9.922798619,11.86495388,-8.616289198,-10.95303774,-4.083849669,3.010261536,11.89997628,18.53559905,6.040359844,7.674806091
7646,41.3731,-71.4856,1854,past,fraxinus_americana,146,foliage,27635,2,0,6.767748833,8.25753899,5.392654421,5.736541892,2.334878922,0.808588862,2.682884272,5.410802811,9.95809792,14.97837096,2.668397311,4.143375516
7647,43.7981195,-73.0876119,1857,past,fraxinus_americana,146,foliage,210108,2,0,5.13458395,7.222902387,8.068685408,8.404351799,-13.02464485,-3.218688965,-2.410113454,3.788779497,12.12126517,15.39167833,5.55143918,6.173786104
7648,45.121587,-72.915659,1857,past,fraxinus_americana,146,foliage,230535,2,0,4.559411526,6.969341524,8.675944969,9.246232967,-14.68509865,-5.080307484,-3.659726977,3.632020116,12.50837091,15.39670205,6.013336736,6.604563788
7649,41.7020432,-72.3011917,1857,past,fraxinus_americana,147,foliage,44172,2,0,8.329983711,9.827577651,6.603840618,6.627364821,-6.093676329,2.339610204,2.492419243,6.561824799,12.87273037,17.38333619,4.372966533,5.098365641
7650,42.7070354,-71.1631137,1857,past,fraxinus_americana,147,foliage,34699,2,0,9.528199196,10.85255535,5.597424371,5.68048944,-2.917428732,4.230776668,4.527222693,8.199282885,13.5203042,17.16341162,3.769852701,4.322958809
7651,43.8048,-70.8012,1857,past,fraxinus_americana,147,foliage,57915,2,0,4.48769331,6.766674392,8.179559062,8.72626291,-12.58492851,-4.628231168,-2.942606926,3.22876358,11.63178346,15.14875746,5.531995549,6.267711303
7652,42.1914,-88.6326,1857,past,fraxinus_americana,148,foliage,1073615,2,0,5.235068798,7.255209595,9.197997704,9.157358308,-14.76456118,-2.845493317,-2.228648067,1.775798321,11.42834949,18.04533863,6.025013539,7.047451127
7653,42.712,-73.2037,1857,past,fraxinus_americana,148,foliage,175316,2,0,4.771071911,6.599622548,8.224969534,8.213134604,-13.49472857,-2.543130636,-2.893785477,2.801846027,11.00081336,15.48961627,5.464262506,6.334917259
7654,43.64063,-72.14398,1857,past,fraxinus_americana,148,foliage,134938,2,0,4.022825718,6.15918608,8.301991654,8.632060923,-13.50673103,-4.522615433,-3.731419563,2.532519579,11.4288488,14.4067955,5.533884701,6.331097442
7655,41.7020432,-72.3011917,1858,past,fraxinus_americana,150,foliage,44172,2,0,8.481805801,11.21382621,7.085678996,8.658799955,2.483511925,-2.44627656,2.88969326,9.249898791,12.85426915,19.86144364,3.975757178,5.451962149
7656,43.7981195,-73.0876119,1858,past,fraxinus_americana,150,foliage,210108,2,0,4.708763599,8.148716509,9.225404973,11.09042174,-5.274371624,-9.051048279,-2.832123756,4.855364919,11.96745467,18.6041702,5.432448762,7.142097163
7657,44.7019193,-71.9227434,1857,past,fraxinus_americana,152,foliage,186618,2,0,2.617028713,4.801221113,8.726320563,8.998054595,-16.63265896,-6.119741201,-5.752763987,1.202126503,10.47221915,13.28330278,5.894588007,6.637829296
7658,45.121587,-72.915659,1857,past,fraxinus_americana,152,flowering,230535,2,0,4.559411526,6.969341524,8.675944969,9.246232967,-14.68509865,-5.080307484,-3.659726977,3.632020116,12.50837091,15.39670205,6.013336736,6.604563788
7659,44.2300698,-69.7753222,1857,past,fraxinus_americana,154,foliage,62422,2,0,4.800181389,7.044111378,7.548136681,8.240563515,-9.852128983,-4.175539136,-2.136450678,4.281722188,11.05439526,14.97677875,5.035786134,5.811236134
7660,45.121587,-72.915659,1858,past,fraxinus_americana,167,flowering,230535,2,0,3.681789875,7.340496801,9.922798619,11.86495388,-8.616289198,-10.95303774,-4.083849669,3.010261536,11.89997628,18.53559905,6.040359844,7.674806091
7661,42.66675,-73.0112117,1858,past,fraxinus_americana,211,flowering,173262,2,0,4.58344698,8.037751719,8.825196272,10.86619407,-3.664195538,-9.233772039,-2.590964317,5.546801031,10.82830131,18.36686885,5.099408782,6.815499979
7662,42.66675,-73.0112117,1857,past,fraxinus_americana,213,flowering,173262,2,0,4.771071911,6.599622548,8.224969534,8.213134604,-13.49472857,-2.543130636,-2.893785477,2.801846027,11.00081336,15.48961627,5.464262506,6.334917259
